restaurant_id,date,amount_eur,direction,category,description
R0001,2025-12-28,364.1,credit,Card Terminal Revenue,Daily revenue
R0001,2025-12-28,256.78,debit,Miscellaneous,Operating expense
R0001,2025-12-29,351.13,credit,Walk-in Revenue,Daily revenue
R0001,2025-12-29,253.06,debit,Loan Repayment,Operating expense
R0001,2025-12-30,347.57,credit,Online Order Revenue,Daily revenue
R0001,2025-12-30,304.86,debit,Staff Costs,Operating expense
R0001,2025-12-31,332.12,credit,Online Order Revenue,Daily revenue
R0001,2025-12-31,222.8,debit,Insurance,Operating expense
R0001,2026-01-01,305.28,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-01,197.4,debit,Maintenance,Operating expense
R0001,2026-01-02,285.51,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-02,202.42,debit,Food & Beverage Supply,Operating expense
R0001,2026-01-03,332.78,credit,Online Order Revenue,Daily revenue
R0001,2026-01-03,245.28,debit,Miscellaneous,Operating expense
R0001,2026-01-04,337.69,credit,Online Order Revenue,Daily revenue
R0001,2026-01-04,206.74,debit,Insurance,Operating expense
R0001,2026-01-05,371.88,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-05,259.47,debit,Miscellaneous,Operating expense
R0001,2026-01-06,329.2,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-06,210.69,debit,Utilities,Operating expense
R0001,2026-01-07,357.72,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-07,240.15,debit,Tax,Operating expense
R0001,2026-01-08,277.3,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-08,231.18,debit,Staff Costs,Operating expense
R0001,2026-01-09,346.18,credit,Online Order Revenue,Daily revenue
R0001,2026-01-09,202.04,debit,Loan Repayment,Operating expense
R0001,2026-01-10,343.27,credit,Online Order Revenue,Daily revenue
R0001,2026-01-10,182.59,debit,Staff Costs,Operating expense
R0001,2026-01-11,389.44,credit,Online Order Revenue,Daily revenue
R0001,2026-01-11,277.28,debit,Miscellaneous,Operating expense
R0001,2026-01-12,325.46,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-12,246.3,debit,Maintenance,Operating expense
R0001,2026-01-13,238.57,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-13,193.05,debit,Miscellaneous,Operating expense
R0001,2026-01-14,323.79,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-14,196.0,debit,Loan Repayment,Operating expense
R0001,2026-01-15,364.4,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-15,303.54,debit,Miscellaneous,Operating expense
R0001,2026-01-16,288.24,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-16,204.22,debit,Marketing,Operating expense
R0001,2026-01-17,345.11,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-17,290.01,debit,Rent,Operating expense
R0001,2026-01-18,286.4,credit,Online Order Revenue,Daily revenue
R0001,2026-01-18,242.29,debit,Marketing,Operating expense
R0001,2026-01-19,408.98,credit,Online Order Revenue,Daily revenue
R0001,2026-01-19,175.69,debit,Insurance,Operating expense
R0001,2026-01-20,284.03,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-20,218.72,debit,Rent,Operating expense
R0001,2026-01-21,314.66,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-21,262.03,debit,Miscellaneous,Operating expense
R0001,2026-01-22,345.36,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-22,171.38,debit,Maintenance,Operating expense
R0001,2026-01-23,356.39,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-23,213.33,debit,Rent,Operating expense
R0001,2026-01-24,386.96,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-24,211.58,debit,Food & Beverage Supply,Operating expense
R0001,2026-01-25,309.99,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-25,252.52,debit,Loan Repayment,Operating expense
R0001,2026-01-26,366.35,credit,Card Terminal Revenue,Daily revenue
R0001,2026-01-26,249.26,debit,Maintenance,Operating expense
R0001,2026-01-27,267.74,credit,Online Order Revenue,Daily revenue
R0001,2026-01-27,252.41,debit,Tax,Operating expense
R0001,2026-01-28,293.97,credit,Online Order Revenue,Daily revenue
R0001,2026-01-28,241.81,debit,Rent,Operating expense
R0001,2026-01-29,278.29,credit,Online Order Revenue,Daily revenue
R0001,2026-01-29,249.2,debit,Marketing,Operating expense
R0001,2026-01-30,303.14,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-30,188.63,debit,Insurance,Operating expense
R0001,2026-01-31,364.38,credit,Walk-in Revenue,Daily revenue
R0001,2026-01-31,242.03,debit,Miscellaneous,Operating expense
R0001,2026-02-01,310.9,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-01,284.4,debit,Food & Beverage Supply,Operating expense
R0001,2026-02-02,317.88,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-02,234.69,debit,Rent,Operating expense
R0001,2026-02-03,346.46,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-03,211.85,debit,Food & Beverage Supply,Operating expense
R0001,2026-02-04,354.6,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-04,214.87,debit,Staff Costs,Operating expense
R0001,2026-02-05,319.05,credit,Online Order Revenue,Daily revenue
R0001,2026-02-05,281.3,debit,Tax,Operating expense
R0001,2026-02-06,293.72,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-06,149.03,debit,Maintenance,Operating expense
R0001,2026-02-07,400.51,credit,Online Order Revenue,Daily revenue
R0001,2026-02-07,322.88,debit,Miscellaneous,Operating expense
R0001,2026-02-08,319.3,credit,Online Order Revenue,Daily revenue
R0001,2026-02-08,165.71,debit,Maintenance,Operating expense
R0001,2026-02-09,323.12,credit,Online Order Revenue,Daily revenue
R0001,2026-02-09,223.54,debit,Utilities,Operating expense
R0001,2026-02-10,327.98,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-10,194.56,debit,Staff Costs,Operating expense
R0001,2026-02-11,358.97,credit,Online Order Revenue,Daily revenue
R0001,2026-02-11,251.94,debit,Maintenance,Operating expense
R0001,2026-02-12,275.44,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-12,258.06,debit,Marketing,Operating expense
R0001,2026-02-13,418.3,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-13,239.59,debit,Miscellaneous,Operating expense
R0001,2026-02-14,322.04,credit,Online Order Revenue,Daily revenue
R0001,2026-02-14,228.59,debit,Loan Repayment,Operating expense
R0001,2026-02-15,360.41,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-15,172.93,debit,Marketing,Operating expense
R0001,2026-02-16,342.25,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-16,219.88,debit,Utilities,Operating expense
R0001,2026-02-17,410.05,credit,Online Order Revenue,Daily revenue
R0001,2026-02-17,227.46,debit,Miscellaneous,Operating expense
R0001,2026-02-18,402.8,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-18,194.89,debit,Food & Beverage Supply,Operating expense
R0001,2026-02-19,359.28,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-19,244.75,debit,Marketing,Operating expense
R0001,2026-02-20,300.63,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-20,239.78,debit,Rent,Operating expense
R0001,2026-02-21,384.46,credit,Online Order Revenue,Daily revenue
R0001,2026-02-21,222.22,debit,Marketing,Operating expense
R0001,2026-02-22,267.48,credit,Online Order Revenue,Daily revenue
R0001,2026-02-22,232.95,debit,Staff Costs,Operating expense
R0001,2026-02-23,299.28,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-23,221.57,debit,Tax,Operating expense
R0001,2026-02-24,332.34,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-24,173.81,debit,Maintenance,Operating expense
R0001,2026-02-25,270.56,credit,Card Terminal Revenue,Daily revenue
R0001,2026-02-25,250.45,debit,Rent,Operating expense
R0001,2026-02-26,314.57,credit,Online Order Revenue,Daily revenue
R0001,2026-02-26,143.71,debit,Loan Repayment,Operating expense
R0001,2026-02-27,367.24,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-27,243.11,debit,Utilities,Operating expense
R0001,2026-02-28,306.88,credit,Walk-in Revenue,Daily revenue
R0001,2026-02-28,187.43,debit,Loan Repayment,Operating expense
R0001,2026-03-01,369.29,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-01,245.8,debit,Insurance,Operating expense
R0001,2026-03-02,431.59,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-02,248.28,debit,Maintenance,Operating expense
R0001,2026-03-03,351.24,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-03,227.72,debit,Food & Beverage Supply,Operating expense
R0001,2026-03-04,368.52,credit,Online Order Revenue,Daily revenue
R0001,2026-03-04,255.46,debit,Food & Beverage Supply,Operating expense
R0001,2026-03-05,386.04,credit,Online Order Revenue,Daily revenue
R0001,2026-03-05,215.3,debit,Staff Costs,Operating expense
R0001,2026-03-06,318.09,credit,Online Order Revenue,Daily revenue
R0001,2026-03-06,216.78,debit,Miscellaneous,Operating expense
R0001,2026-03-07,367.48,credit,Online Order Revenue,Daily revenue
R0001,2026-03-07,286.06,debit,Miscellaneous,Operating expense
R0001,2026-03-08,317.15,credit,Online Order Revenue,Daily revenue
R0001,2026-03-08,218.68,debit,Maintenance,Operating expense
R0001,2026-03-09,348.28,credit,Online Order Revenue,Daily revenue
R0001,2026-03-09,224.95,debit,Staff Costs,Operating expense
R0001,2026-03-10,373.97,credit,Online Order Revenue,Daily revenue
R0001,2026-03-10,154.67,debit,Food & Beverage Supply,Operating expense
R0001,2026-03-11,302.33,credit,Online Order Revenue,Daily revenue
R0001,2026-03-11,206.15,debit,Rent,Operating expense
R0001,2026-03-12,242.17,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-12,199.8,debit,Tax,Operating expense
R0001,2026-03-13,298.77,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-13,226.52,debit,Insurance,Operating expense
R0001,2026-03-14,380.45,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-14,224.98,debit,Maintenance,Operating expense
R0001,2026-03-15,294.11,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-15,231.57,debit,Utilities,Operating expense
R0001,2026-03-16,377.88,credit,Online Order Revenue,Daily revenue
R0001,2026-03-16,199.37,debit,Miscellaneous,Operating expense
R0001,2026-03-17,298.95,credit,Online Order Revenue,Daily revenue
R0001,2026-03-17,253.13,debit,Loan Repayment,Operating expense
R0001,2026-03-18,326.7,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-18,256.25,debit,Maintenance,Operating expense
R0001,2026-03-19,335.08,credit,Online Order Revenue,Daily revenue
R0001,2026-03-19,258.15,debit,Insurance,Operating expense
R0001,2026-03-20,293.94,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-20,233.14,debit,Insurance,Operating expense
R0001,2026-03-21,327.14,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-21,190.97,debit,Staff Costs,Operating expense
R0001,2026-03-22,272.66,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-22,257.59,debit,Staff Costs,Operating expense
R0001,2026-03-23,321.49,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-23,197.75,debit,Loan Repayment,Operating expense
R0001,2026-03-24,331.75,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-24,273.08,debit,Insurance,Operating expense
R0001,2026-03-25,243.77,credit,Online Order Revenue,Daily revenue
R0001,2026-03-25,181.13,debit,Rent,Operating expense
R0001,2026-03-26,298.46,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-26,284.76,debit,Staff Costs,Operating expense
R0001,2026-03-27,347.01,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-27,260.45,debit,Marketing,Operating expense
R0001,2026-03-28,289.71,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-28,194.34,debit,Rent,Operating expense
R0001,2026-03-29,353.66,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-29,235.61,debit,Rent,Operating expense
R0001,2026-03-30,357.73,credit,Walk-in Revenue,Daily revenue
R0001,2026-03-30,226.99,debit,Staff Costs,Operating expense
R0001,2026-03-31,346.83,credit,Card Terminal Revenue,Daily revenue
R0001,2026-03-31,239.1,debit,Tax,Operating expense
R0001,2026-04-01,366.95,credit,Online Order Revenue,Daily revenue
R0001,2026-04-01,261.84,debit,Miscellaneous,Operating expense
R0001,2026-04-02,270.39,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-02,154.83,debit,Tax,Operating expense
R0001,2026-04-03,375.97,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-03,275.17,debit,Miscellaneous,Operating expense
R0001,2026-04-04,294.52,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-04,168.4,debit,Miscellaneous,Operating expense
R0001,2026-04-05,339.62,credit,Online Order Revenue,Daily revenue
R0001,2026-04-05,266.17,debit,Insurance,Operating expense
R0001,2026-04-06,408.03,credit,Card Terminal Revenue,Daily revenue
R0001,2026-04-06,251.65,debit,Tax,Operating expense
R0001,2026-04-07,320.66,credit,Card Terminal Revenue,Daily revenue
R0001,2026-04-07,202.27,debit,Tax,Operating expense
R0001,2026-04-08,336.09,credit,Online Order Revenue,Daily revenue
R0001,2026-04-08,223.08,debit,Marketing,Operating expense
R0001,2026-04-09,294.74,credit,Online Order Revenue,Daily revenue
R0001,2026-04-09,305.34,debit,Miscellaneous,Operating expense
R0001,2026-04-10,407.53,credit,Card Terminal Revenue,Daily revenue
R0001,2026-04-10,273.36,debit,Insurance,Operating expense
R0001,2026-04-11,298.54,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-11,263.52,debit,Staff Costs,Operating expense
R0001,2026-04-12,361.39,credit,Online Order Revenue,Daily revenue
R0001,2026-04-12,249.07,debit,Tax,Operating expense
R0001,2026-04-13,385.96,credit,Online Order Revenue,Daily revenue
R0001,2026-04-13,255.82,debit,Food & Beverage Supply,Operating expense
R0001,2026-04-14,365.43,credit,Card Terminal Revenue,Daily revenue
R0001,2026-04-14,255.88,debit,Insurance,Operating expense
R0001,2026-04-15,349.35,credit,Online Order Revenue,Daily revenue
R0001,2026-04-15,171.08,debit,Staff Costs,Operating expense
R0001,2026-04-16,338.99,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-16,214.08,debit,Staff Costs,Operating expense
R0001,2026-04-17,284.08,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-17,292.49,debit,Miscellaneous,Operating expense
R0001,2026-04-18,405.26,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-18,281.18,debit,Maintenance,Operating expense
R0001,2026-04-19,345.91,credit,Online Order Revenue,Daily revenue
R0001,2026-04-19,280.88,debit,Miscellaneous,Operating expense
R0001,2026-04-20,336.11,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-20,240.67,debit,Food & Beverage Supply,Operating expense
R0001,2026-04-21,291.59,credit,Online Order Revenue,Daily revenue
R0001,2026-04-21,247.47,debit,Miscellaneous,Operating expense
R0001,2026-04-22,338.06,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-22,187.93,debit,Utilities,Operating expense
R0001,2026-04-23,333.56,credit,Online Order Revenue,Daily revenue
R0001,2026-04-23,230.77,debit,Miscellaneous,Operating expense
R0001,2026-04-24,408.02,credit,Online Order Revenue,Daily revenue
R0001,2026-04-24,264.89,debit,Loan Repayment,Operating expense
R0001,2026-04-25,336.09,credit,Card Terminal Revenue,Daily revenue
R0001,2026-04-25,242.28,debit,Food & Beverage Supply,Operating expense
R0001,2026-04-26,337.41,credit,Online Order Revenue,Daily revenue
R0001,2026-04-26,226.45,debit,Staff Costs,Operating expense
R0001,2026-04-27,292.03,credit,Online Order Revenue,Daily revenue
R0001,2026-04-27,228.27,debit,Staff Costs,Operating expense
R0001,2026-04-28,305.58,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-28,189.76,debit,Rent,Operating expense
R0001,2026-04-29,356.22,credit,Card Terminal Revenue,Daily revenue
R0001,2026-04-29,247.27,debit,Utilities,Operating expense
R0001,2026-04-30,263.67,credit,Walk-in Revenue,Daily revenue
R0001,2026-04-30,229.27,debit,Tax,Operating expense
R0001,2026-05-01,375.73,credit,Online Order Revenue,Daily revenue
R0001,2026-05-01,270.67,debit,Loan Repayment,Operating expense
R0001,2026-05-02,376.94,credit,Walk-in Revenue,Daily revenue
R0001,2026-05-02,234.93,debit,Miscellaneous,Operating expense
R0001,2026-05-03,301.59,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-03,195.6,debit,Insurance,Operating expense
R0001,2026-05-04,349.51,credit,Online Order Revenue,Daily revenue
R0001,2026-05-04,246.85,debit,Marketing,Operating expense
R0001,2026-05-05,387.47,credit,Online Order Revenue,Daily revenue
R0001,2026-05-05,272.1,debit,Maintenance,Operating expense
R0001,2026-05-06,330.3,credit,Online Order Revenue,Daily revenue
R0001,2026-05-06,189.97,debit,Miscellaneous,Operating expense
R0001,2026-05-07,322.77,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-07,241.17,debit,Insurance,Operating expense
R0001,2026-05-08,327.49,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-08,213.32,debit,Insurance,Operating expense
R0001,2026-05-09,345.81,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-09,215.91,debit,Loan Repayment,Operating expense
R0001,2026-05-10,310.33,credit,Walk-in Revenue,Daily revenue
R0001,2026-05-10,244.47,debit,Maintenance,Operating expense
R0001,2026-05-11,319.44,credit,Online Order Revenue,Daily revenue
R0001,2026-05-11,242.12,debit,Marketing,Operating expense
R0001,2026-05-12,346.63,credit,Walk-in Revenue,Daily revenue
R0001,2026-05-12,193.64,debit,Miscellaneous,Operating expense
R0001,2026-05-13,316.24,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-13,283.94,debit,Insurance,Operating expense
R0001,2026-05-14,288.82,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-14,159.41,debit,Miscellaneous,Operating expense
R0001,2026-05-15,260.64,credit,Walk-in Revenue,Daily revenue
R0001,2026-05-15,234.58,debit,Rent,Operating expense
R0001,2026-05-16,336.87,credit,Online Order Revenue,Daily revenue
R0001,2026-05-16,229.44,debit,Marketing,Operating expense
R0001,2026-05-17,384.53,credit,Walk-in Revenue,Daily revenue
R0001,2026-05-17,139.92,debit,Maintenance,Operating expense
R0001,2026-05-18,351.57,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-18,288.27,debit,Miscellaneous,Operating expense
R0001,2026-05-19,290.21,credit,Walk-in Revenue,Daily revenue
R0001,2026-05-19,220.26,debit,Staff Costs,Operating expense
R0001,2026-05-20,305.3,credit,Online Order Revenue,Daily revenue
R0001,2026-05-20,202.23,debit,Loan Repayment,Operating expense
R0001,2026-05-21,322.49,credit,Online Order Revenue,Daily revenue
R0001,2026-05-21,283.57,debit,Insurance,Operating expense
R0001,2026-05-22,409.63,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-22,221.79,debit,Loan Repayment,Operating expense
R0001,2026-05-23,412.35,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-23,234.81,debit,Maintenance,Operating expense
R0001,2026-05-24,406.26,credit,Walk-in Revenue,Daily revenue
R0001,2026-05-24,230.29,debit,Insurance,Operating expense
R0001,2026-05-25,340.91,credit,Card Terminal Revenue,Daily revenue
R0001,2026-05-25,246.37,debit,Insurance,Operating expense
